Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
36.62109375,36.1328125,43.45703125,48.828125,0,20.0
27.34375,34.1796875,43.9453125,36.62109375,0,25.0
40.52734375,24.4140625,31.25,48.33984375,0,
55.6640625,20.99609375,25.87890625,60.546875,0,
40.0390625,37.59765625,23.92578125,44.43359375,0,
21.97265625,51.7578125,31.73828125,27.83203125,0,
38.57421875,37.59765625,34.1796875,37.59765625,0,
55.6640625,33.69140625,24.90234375,53.7109375,0,
41.9921875,37.109375,26.3671875,41.9921875,0,
25.390625,39.55078125,26.3671875,24.4140625,0,
31.25,38.57421875,24.90234375,30.76171875,0,
54.19921875,41.9921875,16.11328125,51.7578125,0,
52.24609375,40.52734375,16.11328125,58.10546875,0,
26.85546875,31.73828125,26.3671875,40.0390625,0,
36.1328125,43.9453125,33.203125,33.69140625,0,
63.4765625,51.26953125,38.0859375,53.7109375,0,
53.7109375,45.41015625,41.015625,61.5234375,0,
28.3203125,48.33984375,39.55078125,46.38671875,0,
19.53125,44.921875,36.62109375,32.71484375,0,
31.25,41.50390625,30.2734375,36.62109375,0,
44.921875,36.62109375,30.2734375,47.36328125,0,
37.109375,28.80859375,29.78515625,46.875,0,
25.390625,38.0859375,17.08984375,25.390625,0,
34.66796875,38.57421875,7.32421875,29.78515625,0,
46.38671875,27.83203125,23.92578125,50.78125,0,
41.9921875,23.92578125,37.59765625,44.43359375,0,
31.25,27.83203125,37.109375,27.34375,0,
36.1328125,43.45703125,36.1328125,27.34375,0,
55.6640625,28.80859375,27.83203125,52.24609375,0,
56.640625,-3.90625,30.76171875,58.10546875,0,
29.78515625,36.62109375,46.38671875,37.109375,0,
26.3671875,76.171875,48.828125,25.390625,0,
44.43359375,66.89453125,36.62109375,42.48046875,0,
44.921875,45.41015625,42.48046875,56.15234375,0,
45.8984375,34.1796875,40.52734375,53.7109375,0,
44.921875,47.36328125,22.94921875,39.0625,0,
46.38671875,49.31640625,20.99609375,37.109375,0,
52.734375,32.71484375,30.2734375,55.6640625,0,
37.59765625,26.3671875,38.57421875,55.17578125,0,
24.90234375,45.8984375,29.78515625,38.0859375,0,
41.50390625,60.546875,25.87890625,42.96875,0,
60.05859375,54.19921875,30.2734375,62.98828125,0,
52.734375,33.69140625,31.25,60.05859375,0,
37.109375,29.78515625,29.296875,43.45703125,0,
45.41015625,43.9453125,28.3203125,40.52734375,0,
59.08203125,41.50390625,30.76171875,52.24609375,0,
58.10546875,45.41015625,31.25,59.08203125,0,
44.43359375,40.52734375,33.203125,45.41015625,0,
40.52734375,33.69140625,26.85546875,32.71484375,0,
47.8515625,35.15625,34.66796875,41.9921875,0,
54.19921875,39.55078125,46.875,48.33984375,0,
43.9453125,35.15625,33.69140625,33.69140625,0,
33.203125,30.76171875,29.296875,26.3671875,0,
41.50390625,35.15625,26.85546875,39.55078125,0,
47.8515625,39.55078125,21.484375,45.41015625,0,
39.0625,54.6875,29.78515625,38.57421875,0,
21.484375,40.52734375,40.52734375,33.69140625,0,
22.94921875,33.69140625,41.015625,36.1328125,0,
39.0625,45.41015625,41.50390625,47.8515625,0,
31.73828125,41.015625,29.296875,49.31640625,0,
11.71875,30.76171875,11.23046875,37.109375,0,
12.6953125,41.015625,25.390625,39.0625,0,
29.296875,61.5234375,34.66796875,48.828125,0,
30.76171875,57.12890625,37.109375,42.48046875,0,
18.06640625,44.43359375,41.9921875,24.4140625,0,
27.83203125,49.8046875,25.87890625,23.4375,0,
57.6171875,54.6875,12.20703125,34.1796875,0,
63.96484375,33.69140625,17.08984375,39.55078125,0,
41.015625,20.5078125,35.15625,35.64453125,0,
36.1328125,33.69140625,52.734375,30.2734375,0,
49.8046875,40.52734375,55.17578125,34.66796875,0,
50.78125,34.66796875,48.828125,46.38671875,0,
36.1328125,43.9453125,41.9921875,41.015625,0,
24.90234375,47.36328125,34.1796875,29.296875,0,
26.3671875,36.62109375,14.16015625,30.2734375,0,
36.1328125,35.64453125,12.20703125,33.69140625,0,
41.9921875,44.921875,27.83203125,33.203125,0,
35.64453125,54.19921875,32.2265625,23.92578125,0,
31.73828125,56.640625,35.15625,18.5546875,0,
39.0625,53.7109375,31.73828125,32.71484375,0,
46.38671875,49.8046875,31.25,43.45703125,0,
44.43359375,40.52734375,38.0859375,36.1328125,0,
34.66796875,44.43359375,16.11328125,38.0859375,0,
48.828125,47.8515625,18.06640625,58.59375,0,
60.05859375,41.50390625,40.0390625,64.453125,0,
38.57421875,38.0859375,35.64453125,53.22265625,0,
20.01953125,41.015625,37.109375,42.96875,0,
30.76171875,40.0390625,41.015625,51.26953125,0,
46.38671875,36.62109375,38.0859375,66.89453125,0,
42.96875,41.015625,34.66796875,62.01171875,0,
36.1328125,44.921875,30.76171875,50.78125,0,
34.66796875,47.36328125,19.04296875,48.33984375,0,
39.0625,33.69140625,22.4609375,55.17578125,0,
39.55078125,31.25,35.64453125,46.875,0,
31.25,43.9453125,48.828125,40.0390625,0,
32.71484375,50.29296875,47.36328125,43.45703125,0,
35.15625,54.6875,30.76171875,50.29296875,0,
27.34375,64.453125,31.25,53.7109375,0,
26.85546875,73.73046875,30.76171875,44.921875,0,
30.2734375,68.359375,20.01953125,38.0859375,0,
39.55078125,56.640625,30.76171875,38.0859375,0,
47.8515625,44.43359375,28.80859375,43.45703125,0,
46.38671875,44.921875,24.4140625,41.50390625,0,
49.8046875,40.0390625,33.203125,34.1796875,0,
44.43359375,33.203125,41.9921875,34.1796875,0,
47.8515625,41.015625,38.0859375,40.52734375,0,
54.6875,41.9921875,18.5546875,44.921875,0,
48.828125,33.69140625,13.18359375,41.50390625,0,
59.08203125,34.1796875,28.80859375,42.96875,0,
64.453125,24.4140625,17.578125,55.17578125,0,
59.5703125,22.4609375,19.53125,62.98828125,0,
54.19921875,29.296875,40.0390625,52.734375,0,
56.15234375,36.62109375,31.25,48.33984375,0,
66.40625,46.875,26.85546875,55.6640625,0,
47.36328125,43.9453125,45.8984375,52.734375,0,
32.71484375,41.9921875,36.1328125,54.19921875,0,
47.8515625,32.2265625,8.30078125,56.15234375,0,
52.24609375,55.17578125,15.625,55.17578125,0,
34.66796875,83.984375,43.9453125,43.9453125,0,
7.32421875,66.40625,49.8046875,24.90234375,0,
-3.41796875,50.29296875,50.78125,12.20703125,0,
-5.37109375,56.15234375,49.31640625,2.44140625,0,
-6.8359375,58.10546875,29.78515625,0.9765625,0,
-10.25390625,50.78125,9.765625,-11.23046875,0,
-22.94921875,46.38671875,14.6484375,-35.64453125,0,
-11.71875,57.6171875,25.87890625,-35.15625,0,
-2.9296875,58.10546875,10.25390625,-32.71484375,0,
-12.20703125,35.64453125,17.08984375,-37.59765625,0,
4.39453125,32.2265625,37.109375,-24.4140625,0,
14.6484375,56.15234375,34.66796875,-16.6015625,0,
23.4375,75.1953125,25.390625,-8.30078125,0,
36.62109375,66.40625,20.01953125,8.7890625,0,
33.69140625,65.4296875,16.6015625,12.20703125,0,
32.2265625,71.2890625,16.11328125,5.859375,0,
41.50390625,53.7109375,26.85546875,9.765625,0,
55.17578125,47.36328125,25.390625,29.296875,0,
50.29296875,48.33984375,20.01953125,28.3203125,0,
37.109375,43.45703125,24.90234375,18.5546875,0,
38.57421875,48.33984375,26.85546875,23.92578125,0,
52.24609375,50.29296875,29.296875,29.296875,0,
50.29296875,51.26953125,31.73828125,37.109375,0,
33.203125,42.96875,31.25,25.87890625,0,
40.52734375,32.71484375,30.2734375,25.87890625,0,
52.734375,21.97265625,16.6015625,43.9453125,0,
45.8984375,16.11328125,-28.3203125,41.9921875,0,
35.64453125,42.48046875,-13.671875,38.57421875,0,
32.2265625,70.3125,43.45703125,42.48046875,0,
35.64453125,71.2890625,46.875,47.8515625,0,
37.109375,54.6875,46.38671875,46.38671875,0,
