Channel 1,Channel 2,Channel 3,Channel 4,Class
-35.64453125,21.97265625,28.80859375,4.8828125,0
-10.25390625,22.4609375,25.87890625,45.41015625,0
-29.78515625,6.8359375,24.4140625,54.19921875,0
-41.015625,14.6484375,33.203125,-12.20703125,0
-5.37109375,24.4140625,23.92578125,-58.59375,0
-6.8359375,28.80859375,2.44140625,-20.99609375,0
-61.5234375,35.15625,-3.90625,27.83203125,0
-46.875,28.80859375,10.25390625,76.171875,0
0.48828125,33.203125,15.625,46.875,0
7.8125,34.1796875,14.16015625,-9.27734375,0
18.5546875,21.484375,-1.953125,-6.8359375,0
26.85546875,22.94921875,-25.87890625,7.32421875,0
21.484375,24.90234375,1.953125,50.29296875,0
39.0625,31.25,26.85546875,34.1796875,0
1.46484375,37.109375,24.90234375,-33.69140625,0
-3.41796875,37.59765625,19.53125,-10.7421875,0
-1.46484375,31.25,11.71875,29.296875,0
19.04296875,23.92578125,1.46484375,36.1328125,0
24.4140625,21.484375,6.8359375,52.734375,0
41.015625,31.73828125,9.27734375,58.10546875,0
58.10546875,33.69140625,-0.48828125,43.9453125,0
38.0859375,25.390625,-0.48828125,10.25390625,0
31.73828125,20.01953125,11.71875,0.0,0
24.4140625,16.6015625,12.6953125,4.8828125,0
55.6640625,23.4375,-6.34765625,31.25,0
43.45703125,19.53125,0.0,32.2265625,0
22.4609375,16.6015625,13.18359375,28.80859375,0
49.31640625,30.76171875,25.87890625,77.1484375,0
24.90234375,31.25,19.53125,85.9375,0
25.390625,24.90234375,0.9765625,15.13671875,0
23.92578125,16.6015625,1.46484375,1.953125,0
-5.859375,5.859375,9.765625,11.23046875,0
38.57421875,12.6953125,17.578125,24.4140625,0
68.359375,16.11328125,12.6953125,27.83203125,0
8.30078125,2.9296875,6.34765625,33.69140625,0
33.203125,11.71875,15.13671875,39.55078125,0
68.84765625,21.484375,10.25390625,6.34765625,0
85.9375,16.11328125,-8.7890625,-21.484375,0
122.0703125,12.6953125,12.6953125,-11.71875,0
138.671875,17.08984375,30.76171875,46.38671875,0
97.16796875,20.99609375,9.765625,31.25,0
97.65625,29.78515625,5.37109375,-20.5078125,0
62.5,29.296875,26.3671875,-9.765625,0
19.53125,8.7890625,34.66796875,-6.34765625,0
49.8046875,6.34765625,29.296875,-5.859375,0
55.6640625,11.23046875,25.390625,-12.20703125,0
104.4921875,22.4609375,26.3671875,14.16015625,0
165.52734375,22.94921875,18.5546875,-32.2265625,0
206.54296875,17.578125,1.46484375,-100.09765625,0
248.53515625,12.20703125,14.16015625,-85.9375,0
312.98828125,15.625,35.64453125,-72.265625,0
363.28125,20.99609375,38.0859375,-59.08203125,0
376.953125,13.18359375,31.25,-61.5234375,0
381.34765625,15.13671875,33.69140625,-83.49609375,0
361.328125,10.25390625,27.83203125,-111.328125,0
350.09765625,16.6015625,26.3671875,-94.23828125,0
315.4296875,34.66796875,48.828125,-75.1953125,0
221.6796875,17.578125,40.52734375,-65.4296875,0
199.21875,13.18359375,17.578125,-73.73046875,0
230.46875,19.53125,30.2734375,-143.5546875,0
228.515625,19.53125,45.8984375,-156.25,0
231.4453125,17.578125,33.203125,-119.140625,0
275.390625,26.3671875,42.48046875,-83.984375,0
288.57421875,33.203125,50.29296875,-103.02734375,0
253.41796875,14.16015625,34.1796875,-119.140625,0
237.3046875,16.11328125,39.55078125,-112.3046875,0
254.8828125,30.76171875,52.734375,-131.8359375,0
255.859375,29.296875,40.52734375,-144.53125,0
253.41796875,25.87890625,31.25,-126.46484375,0
220.21484375,20.01953125,52.734375,-86.42578125,0
206.54296875,21.484375,50.29296875,-112.3046875,0
202.63671875,31.25,43.9453125,-112.79296875,0
272.94921875,34.66796875,62.5,-77.1484375,0
443.359375,34.1796875,61.5234375,-56.640625,0
502.9296875,25.87890625,57.12890625,-64.94140625,0
516.11328125,27.34375,50.78125,-87.40234375,0
517.578125,32.71484375,44.921875,-85.44921875,0
488.76953125,30.76171875,36.1328125,-73.73046875,0
490.234375,28.3203125,36.62109375,-28.80859375,0
488.28125,27.34375,46.38671875,-11.23046875,0
510.7421875,29.78515625,57.6171875,-29.296875,0
533.203125,35.15625,68.359375,-28.3203125,0
476.07421875,30.2734375,62.5,-55.6640625,0
473.14453125,26.85546875,64.453125,-15.625,0
500.48828125,29.78515625,67.3828125,53.7109375,0
483.3984375,27.34375,62.98828125,-42.96875,0
462.40234375,28.80859375,57.6171875,-109.375,0
462.40234375,35.15625,57.12890625,-39.0625,0
471.19140625,37.109375,64.453125,0.9765625,0
471.6796875,30.2734375,61.03515625,-8.7890625,0
475.09765625,32.2265625,45.8984375,-14.16015625,0
468.26171875,31.25,52.24609375,-14.6484375,0
433.59375,28.3203125,61.03515625,-14.16015625,0
406.25,28.3203125,63.4765625,41.50390625,0
418.9453125,26.85546875,80.56640625,31.25,0
424.8046875,27.83203125,85.44921875,-52.734375,0
418.9453125,32.71484375,83.0078125,-16.6015625,0
416.9921875,34.66796875,82.03125,18.5546875,0
395.01953125,28.80859375,75.1953125,11.23046875,0
385.7421875,31.25,65.91796875,34.66796875,0
370.1171875,45.8984375,72.265625,11.23046875,0
341.30859375,44.43359375,72.75390625,-11.71875,0
349.609375,41.50390625,71.2890625,13.18359375,0
315.91796875,43.9453125,78.125,-7.32421875,0
247.55859375,45.8984375,79.1015625,-30.2734375,0
247.55859375,45.41015625,80.078125,15.13671875,0
230.46875,39.55078125,74.70703125,45.8984375,0
204.58984375,41.9921875,72.265625,37.109375,0
203.61328125,43.9453125,76.66015625,14.16015625,0
171.875,37.59765625,75.68359375,28.3203125,0
145.01953125,39.55078125,77.63671875,56.640625,0
160.15625,47.8515625,75.68359375,-1.953125,0
179.6875,38.57421875,65.4296875,-45.8984375,0
154.78515625,34.66796875,62.5,43.45703125,0
118.65234375,34.66796875,78.61328125,93.75,0
152.83203125,32.71484375,83.0078125,-42.48046875,0
148.92578125,37.109375,81.0546875,-35.64453125,0
154.296875,35.64453125,79.1015625,29.296875,0
219.7265625,42.96875,73.2421875,31.73828125,0
230.46875,50.78125,81.0546875,42.48046875,0
183.59375,38.0859375,83.49609375,50.29296875,0
159.1796875,29.296875,76.171875,50.78125,0
170.8984375,32.71484375,65.91796875,57.6171875,0
192.3828125,36.62109375,68.359375,56.15234375,0
188.96484375,41.50390625,72.265625,16.11328125,0
157.71484375,33.69140625,71.2890625,2.9296875,0
154.296875,31.73828125,69.82421875,30.2734375,0
149.4140625,43.45703125,73.73046875,67.87109375,0
135.7421875,51.26953125,83.984375,38.57421875,0
138.671875,54.19921875,84.9609375,-4.8828125,0
135.7421875,52.24609375,88.37890625,23.4375,0
144.53125,54.19921875,85.44921875,52.24609375,0
142.08984375,64.94140625,79.1015625,29.78515625,0
87.890625,63.96484375,70.3125,-4.39453125,0
75.1953125,67.87109375,71.2890625,36.62109375,0
52.24609375,62.01171875,55.6640625,-22.4609375,0
-4.39453125,53.7109375,36.62109375,-120.60546875,0
-44.921875,44.921875,39.55078125,-88.8671875,0
-47.36328125,52.734375,65.91796875,-58.59375,0
-48.33984375,73.2421875,79.1015625,-39.0625,0
-78.61328125,49.8046875,58.59375,-38.0859375,0
-83.984375,47.36328125,51.26953125,-32.2265625,0
-64.94140625,54.6875,52.734375,-50.29296875,0
-52.24609375,37.59765625,54.19921875,-54.6875,0
-48.33984375,35.64453125,52.24609375,-48.33984375,0
-37.109375,36.62109375,53.22265625,-26.3671875,0
-26.3671875,35.15625,49.31640625,-12.20703125,0
-6.8359375,40.52734375,55.6640625,0.9765625,0
-3.90625,39.0625,70.3125,14.6484375,0
4.39453125,47.36328125,74.70703125,-12.6953125,0
7.8125,48.33984375,67.87109375,-9.27734375,0
6.34765625,44.921875,53.7109375,-4.39453125,0
21.484375,46.875,49.8046875,-15.625,0
27.83203125,41.015625,64.453125,24.4140625,0
33.203125,42.48046875,73.73046875,44.43359375,0
38.57421875,50.29296875,57.6171875,-16.11328125,0
32.71484375,48.828125,53.22265625,18.06640625,0
27.83203125,47.8515625,72.265625,105.46875,0
21.97265625,52.734375,83.0078125,125.48828125,0
-3.90625,57.6171875,74.21875,90.33203125,0
-18.5546875,57.6171875,73.73046875,125.0,0
-12.6953125,60.546875,77.63671875,147.4609375,0
-19.53125,70.3125,75.68359375,131.8359375,0
-12.6953125,74.21875,76.66015625,167.48046875,0
-1.953125,71.2890625,74.21875,169.921875,0
2.9296875,76.66015625,62.5,137.6953125,0
-2.9296875,83.0078125,54.19921875,156.25,0
-20.01953125,80.078125,66.40625,127.9296875,0
-43.45703125,71.2890625,74.21875,90.8203125,0
