Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
36.1328125,8.7890625,24.90234375,35.64453125,0,
34.1796875,58.59375,28.3203125,32.71484375,0,
35.64453125,53.22265625,27.34375,48.33984375,0,
47.36328125,42.48046875,35.64453125,54.6875,0,
49.8046875,58.59375,47.8515625,53.22265625,0,
46.38671875,61.5234375,47.8515625,51.26953125,0,
44.921875,34.1796875,54.19921875,45.41015625,0,
40.52734375,27.83203125,58.59375,55.6640625,0,
41.50390625,40.52734375,42.48046875,54.19921875,0,
40.52734375,32.71484375,39.55078125,49.31640625,0,
39.55078125,16.6015625,52.24609375,54.6875,0,
42.96875,3.41796875,48.33984375,44.921875,0,
41.50390625,53.7109375,43.9453125,49.31640625,0,
35.15625,71.77734375,39.55078125,55.17578125,0,
34.66796875,38.57421875,43.45703125,52.24609375,0,
42.96875,50.29296875,48.33984375,63.4765625,0,
41.9921875,54.6875,35.64453125,57.6171875,0,
36.1328125,38.57421875,23.4375,49.31640625,0,
39.0625,35.64453125,44.43359375,62.5,0,
41.50390625,41.9921875,51.7578125,60.05859375,0,
44.43359375,57.12890625,48.828125,53.7109375,0,
42.48046875,44.921875,53.7109375,52.734375,0,
30.2734375,2.9296875,33.203125,44.921875,0,
20.5078125,15.625,19.53125,32.2265625,0,
27.34375,70.3125,23.4375,37.109375,0,
33.69140625,65.4296875,27.34375,45.8984375,0,
33.203125,42.96875,34.66796875,38.57421875,0,
30.76171875,45.8984375,27.34375,35.15625,0,
34.66796875,55.17578125,29.78515625,41.015625,0,
40.0390625,46.875,44.43359375,42.96875,0,
40.0390625,50.29296875,30.2734375,45.41015625,0,
35.64453125,60.546875,11.71875,41.015625,0,
37.59765625,57.6171875,28.3203125,39.0625,0,
37.59765625,28.3203125,42.48046875,42.48046875,0,
32.2265625,3.90625,40.0390625,37.109375,0,
27.34375,43.45703125,40.0390625,35.15625,0,
37.59765625,71.77734375,40.52734375,45.41015625,0,
51.26953125,47.8515625,26.3671875,46.38671875,0,
