Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
1.953125,52.734375,38.57421875,19.53125,0,17.0
-5.859375,52.24609375,37.59765625,0.48828125,0,23.0
-13.671875,49.8046875,39.55078125,-19.53125,0,
-19.53125,50.78125,37.109375,-39.0625,0,
-22.94921875,53.22265625,30.76171875,-39.0625,0,
-12.6953125,48.33984375,34.66796875,-32.2265625,0,
-35.64453125,45.41015625,41.50390625,-30.2734375,0,
-40.0390625,46.38671875,39.55078125,-50.29296875,0,
-31.73828125,47.36328125,37.109375,-60.05859375,0,
-35.15625,47.8515625,38.57421875,-30.2734375,0,
-19.04296875,43.9453125,40.0390625,-13.18359375,0,
-29.78515625,44.43359375,40.52734375,-41.015625,0,
-36.1328125,43.9453125,38.57421875,-45.41015625,0,
-10.7421875,40.52734375,38.0859375,-16.6015625,0,
15.625,39.55078125,32.2265625,9.27734375,0,
10.7421875,41.015625,28.3203125,-7.8125,0,
7.8125,44.43359375,30.76171875,-13.671875,0,
34.66796875,44.921875,34.66796875,18.06640625,0,
44.43359375,40.52734375,33.69140625,21.97265625,0,
63.4765625,41.9921875,32.71484375,23.4375,0,
38.57421875,44.921875,32.2265625,28.80859375,0,
17.08984375,42.48046875,30.76171875,38.57421875,0,
39.0625,38.0859375,33.69140625,43.9453125,0,
29.78515625,35.64453125,38.0859375,41.50390625,0,
23.4375,37.59765625,36.62109375,22.4609375,0,
30.76171875,39.0625,34.1796875,20.5078125,0,
29.78515625,39.0625,36.1328125,40.0390625,0,
40.52734375,41.50390625,35.64453125,41.9921875,0,
43.9453125,40.0390625,34.66796875,30.2734375,0,
27.83203125,38.0859375,37.109375,27.34375,0,
42.96875,39.0625,35.64453125,44.43359375,0,
54.19921875,41.50390625,37.109375,47.8515625,0,
42.96875,43.9453125,38.0859375,27.83203125,0,
38.0859375,43.45703125,32.71484375,16.11328125,0,
40.0390625,41.50390625,35.15625,48.33984375,0,
36.1328125,40.52734375,39.55078125,67.87109375,0,
