Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
17.08984375,14.6484375,45.8984375,11.23046875,0,
-262.6953125,16.11328125,48.828125,-28.3203125,0,
-134.27734375,20.01953125,46.38671875,-29.296875,0,
170.8984375,32.71484375,52.24609375,31.73828125,0,
134.765625,27.83203125,62.01171875,61.5234375,0,
-156.25,20.99609375,56.640625,20.5078125,0,
-166.50390625,24.4140625,56.640625,3.90625,0,
159.66796875,38.57421875,75.68359375,74.70703125,0,
265.13671875,57.6171875,82.51953125,109.375,0,
-39.0625,50.29296875,73.73046875,36.62109375,0,
-204.58984375,30.2734375,50.78125,-18.06640625,0,
29.78515625,14.6484375,32.2265625,-2.44140625,0,
202.63671875,8.30078125,29.78515625,17.08984375,0,
-2.9296875,16.6015625,32.71484375,-2.44140625,0,
-218.26171875,22.94921875,36.1328125,-22.94921875,0,
-34.66796875,28.80859375,50.78125,19.04296875,0,
241.69921875,35.15625,64.94140625,74.21875,0,
108.88671875,27.83203125,63.96484375,48.33984375,0,
-191.89453125,20.99609375,52.24609375,-12.6953125,0,
-124.0234375,20.99609375,56.15234375,7.32421875,0,
166.9921875,27.34375,72.75390625,66.89453125,0,
172.8515625,39.55078125,72.75390625,53.22265625,0,
-100.09765625,28.80859375,59.5703125,18.5546875,0,
-153.80859375,18.5546875,54.6875,18.5546875,0,
110.83984375,33.69140625,62.98828125,46.38671875,0,
210.44921875,35.15625,64.453125,63.4765625,0,
-46.38671875,11.71875,44.43359375,7.8125,0,
-197.265625,23.4375,48.33984375,-16.11328125,0,
45.41015625,45.41015625,69.3359375,26.85546875,0,
248.53515625,38.57421875,61.03515625,46.875,0,
61.03515625,25.87890625,41.9921875,30.76171875,0,
-192.3828125,15.625,34.66796875,-10.7421875,0,
-54.19921875,27.34375,50.29296875,-20.99609375,0,
229.4921875,28.3203125,56.640625,49.31640625,0,
158.203125,27.83203125,46.875,63.4765625,0,
-135.25390625,33.69140625,38.57421875,1.953125,0,
-135.7421875,33.69140625,42.48046875,-19.04296875,0,
160.64453125,50.29296875,56.640625,21.484375,0,
200.68359375,54.6875,52.24609375,20.99609375,0,
-82.51953125,50.29296875,44.921875,-29.78515625,0,
-191.89453125,42.48046875,47.36328125,-43.9453125,0,
73.2421875,45.8984375,44.921875,-11.23046875,0,
235.83984375,48.828125,35.15625,28.80859375,0,
-12.6953125,43.45703125,34.1796875,9.765625,0,
-218.26171875,53.7109375,46.38671875,-50.78125,0,
32.2265625,56.15234375,56.15234375,-10.25390625,0,
247.0703125,41.015625,57.6171875,49.8046875,0,
38.57421875,33.203125,51.7578125,10.25390625,0,
-187.98828125,33.69140625,47.36328125,-21.484375,0,
-58.10546875,41.50390625,49.31640625,-5.859375,0,
222.65625,44.921875,52.734375,39.55078125,0,
163.57421875,38.57421875,47.8515625,40.52734375,0,
-119.140625,21.484375,41.50390625,5.859375,0,
-111.328125,20.01953125,43.45703125,5.859375,0,
184.5703125,50.78125,50.78125,47.36328125,0,
250.48828125,63.96484375,65.91796875,60.546875,0,
-38.0859375,51.26953125,61.03515625,14.16015625,0,
-164.0625,43.45703125,44.921875,-1.46484375,0,
100.5859375,53.22265625,42.48046875,22.4609375,0,
274.90234375,63.4765625,52.734375,49.8046875,0,
26.85546875,50.78125,44.921875,33.203125,0,
-186.03515625,37.109375,37.109375,-8.30078125,0,
31.73828125,44.43359375,50.78125,13.18359375,0,
253.41796875,46.875,62.01171875,44.921875,0,
91.796875,41.015625,56.640625,23.92578125,0,
-163.57421875,36.1328125,50.29296875,-1.46484375,0,
-54.19921875,38.57421875,63.96484375,18.06640625,0,
242.1875,54.6875,77.63671875,57.12890625,0,
180.17578125,41.9921875,57.6171875,41.015625,0,
-101.07421875,31.25,50.29296875,17.578125,0,
-111.328125,62.5,81.0546875,16.6015625,0,
146.484375,62.98828125,85.44921875,29.78515625,0,
222.16796875,36.1328125,55.17578125,28.80859375,0,
-43.45703125,29.296875,39.0625,-7.8125,0,
-184.5703125,41.50390625,40.0390625,-29.78515625,0,
71.77734375,49.31640625,52.24609375,11.71875,0,
257.8125,45.41015625,53.7109375,40.52734375,0,
28.80859375,36.1328125,41.9921875,14.16015625,0,
-187.5,40.0390625,43.45703125,-15.625,0,
0.48828125,58.59375,59.08203125,14.16015625,0,
249.0234375,56.640625,58.59375,62.5,0,
125.0,44.921875,41.9921875,46.875,0,
-135.7421875,58.10546875,48.828125,0.9765625,0,
-62.5,60.546875,59.08203125,-5.37109375,0,
216.796875,56.15234375,68.359375,35.15625,0,
239.2578125,81.54296875,103.02734375,87.890625,0,
-30.76171875,72.75390625,92.28515625,45.8984375,0,
