Channel 1,Channel 2,Channel 3,Channel 4,Classification
0.0,-57.6171875,50.29296875,53.7109375,0
0.0,-150.87890625,57.12890625,72.265625,0
0.0,-220.703125,46.38671875,63.4765625,0
0.0,-175.78125,46.875,34.66796875,0
0.0,-354.00390625,46.875,42.96875,0
0.0,-372.55859375,41.015625,60.05859375,0
0.0,45.8984375,38.0859375,62.5,0
0.0,-95.21484375,44.43359375,45.8984375,0
56.640625,-135.7421875,43.9453125,53.7109375,0
79.58984375,114.2578125,35.64453125,79.58984375,0
74.70703125,132.32421875,32.71484375,82.51953125,0
51.7578125,-52.24609375,44.921875,53.22265625,0
54.6875,-200.1953125,42.48046875,52.734375,0
76.66015625,-157.71484375,33.203125,71.77734375,0
82.03125,-2.9296875,36.62109375,72.265625,0
53.7109375,-77.1484375,40.52734375,53.7109375,0
41.015625,-548.828125,37.109375,37.109375,0
62.98828125,-332.03125,36.1328125,62.98828125,0
87.890625,119.140625,41.50390625,93.26171875,0
65.4296875,5.37109375,43.45703125,76.66015625,0
43.9453125,-113.28125,44.43359375,49.8046875,0
73.2421875,44.921875,48.33984375,68.359375,0
102.05078125,125.48828125,54.19921875,90.8203125,0
80.078125,30.2734375,51.26953125,74.21875,0
33.203125,-102.05078125,37.109375,46.38671875,0
51.7578125,-212.40234375,29.78515625,56.640625,0
85.9375,-81.54296875,46.38671875,77.63671875,0
79.58984375,-237.3046875,61.03515625,73.2421875,0
43.9453125,-466.30859375,66.40625,43.9453125,0
42.96875,-87.890625,57.6171875,50.29296875,0
79.58984375,63.96484375,45.8984375,79.58984375,0
92.7734375,-47.8515625,49.31640625,86.9140625,0
66.89453125,-166.50390625,55.17578125,64.94140625,0
52.734375,-52.734375,61.5234375,58.10546875,0
73.2421875,-17.08984375,49.31640625,77.63671875,0
80.078125,-47.8515625,36.62109375,78.125,0
54.6875,5.37109375,49.8046875,57.12890625,0
26.3671875,-163.57421875,58.10546875,35.15625,0
42.48046875,-221.19140625,50.29296875,44.921875,0
60.05859375,-326.171875,45.41015625,52.24609375,0
46.875,-172.36328125,43.9453125,48.33984375,0
24.4140625,12.6953125,31.73828125,30.2734375,0
40.0390625,-85.44921875,24.4140625,30.76171875,0
64.94140625,-11.23046875,27.83203125,61.03515625,0
57.6171875,137.20703125,46.875,64.94140625,0
32.2265625,58.59375,57.12890625,37.59765625,0
34.1796875,-156.25,51.7578125,26.3671875,0
65.4296875,-117.67578125,49.8046875,49.8046875,0
84.9609375,102.05078125,35.64453125,64.94140625,0
73.73046875,-102.05078125,35.64453125,43.9453125,0
56.15234375,-569.82421875,48.33984375,19.04296875,0
77.63671875,-514.6484375,51.26953125,30.2734375,0
96.6796875,67.3828125,56.15234375,62.5,0
88.37890625,132.32421875,45.41015625,63.4765625,0
54.19921875,-220.703125,33.203125,37.59765625,0
59.5703125,-140.625,48.828125,59.5703125,0
69.82421875,192.3828125,55.6640625,87.40234375,0
60.05859375,87.890625,53.7109375,83.49609375,0
42.48046875,-168.9453125,57.12890625,58.59375,0
46.875,-68.84765625,56.15234375,58.59375,0
76.171875,96.6796875,57.6171875,93.26171875,0
83.984375,-117.1875,54.19921875,100.5859375,0
62.98828125,-475.09765625,48.828125,68.359375,0
55.6640625,-376.953125,43.45703125,60.546875,0
83.984375,-20.99609375,42.48046875,86.9140625,0
96.6796875,16.6015625,46.875,99.609375,0
73.73046875,-94.7265625,57.12890625,80.078125,0
47.8515625,-33.203125,63.4765625,58.59375,0
65.91796875,57.12890625,57.6171875,80.078125,0
91.30859375,71.2890625,42.96875,94.7265625,0
72.75390625,19.53125,43.45703125,76.66015625,0
