Channel 1,Channel 2,Channel 3,Channel 4,Classification
62.98828125,46.875,64.94140625,105.95703125,0
72.75390625,61.03515625,62.01171875,98.6328125,0
108.88671875,71.77734375,61.03515625,120.1171875,0
104.98046875,69.82421875,54.19921875,98.14453125,0
6.34765625,80.56640625,58.10546875,25.390625,0
-20.5078125,87.40234375,67.3828125,20.5078125,0
41.50390625,74.70703125,60.05859375,62.5,0
52.734375,83.49609375,47.8515625,61.5234375,0
-11.71875,81.0546875,45.41015625,-11.23046875,0
-52.24609375,58.59375,45.41015625,-52.734375,0
8.30078125,83.0078125,34.66796875,-5.37109375,0
32.2265625,92.7734375,35.15625,19.53125,0
3.41796875,85.44921875,37.109375,-12.20703125,0
-37.109375,79.1015625,27.83203125,-50.29296875,0
-6.8359375,76.171875,33.69140625,-9.27734375,0
49.8046875,79.58984375,40.52734375,46.875,0
41.50390625,83.0078125,35.15625,45.41015625,0
-6.34765625,78.61328125,32.71484375,7.32421875,0
25.390625,83.984375,38.57421875,15.625,0
87.890625,71.77734375,44.921875,66.89453125,0
95.21484375,74.21875,44.921875,87.40234375,0
40.52734375,83.49609375,36.1328125,48.33984375,0
15.625,78.125,32.2265625,34.66796875,0
82.51953125,73.73046875,43.9453125,83.49609375,0
109.375,57.6171875,54.6875,106.93359375,0
63.96484375,58.59375,60.05859375,75.1953125,0
43.45703125,59.5703125,65.4296875,42.48046875,0
102.5390625,70.3125,63.4765625,65.91796875,0
136.71875,83.49609375,62.5,103.515625,0
94.23828125,51.7578125,71.2890625,90.33203125,0
26.3671875,27.34375,74.70703125,50.29296875,0
67.3828125,36.1328125,71.77734375,73.2421875,0
131.8359375,37.59765625,62.5,125.0,0
116.2109375,26.85546875,69.3359375,123.53515625,0
57.6171875,20.5078125,81.0546875,75.1953125,0
73.73046875,16.11328125,88.8671875,79.1015625,0
126.46484375,14.16015625,90.8203125,137.20703125,0
127.44140625,-0.48828125,85.44921875,156.73828125,0
84.9609375,-3.90625,94.23828125,91.30859375,0
65.91796875,8.30078125,90.8203125,66.40625,0
101.07421875,3.90625,90.33203125,126.46484375,0
129.8828125,4.8828125,90.33203125,147.94921875,0
83.984375,11.71875,70.3125,113.28125,0
39.0625,11.71875,68.359375,76.171875,0
93.75,21.484375,78.61328125,110.3515625,0
136.71875,19.04296875,82.51953125,151.3671875,0
113.28125,4.8828125,83.0078125,137.20703125,0
60.546875,29.78515625,78.61328125,86.9140625,0
79.58984375,48.828125,79.1015625,99.12109375,0
142.578125,40.0390625,77.63671875,142.578125,0
135.7421875,47.36328125,64.94140625,138.18359375,0
71.77734375,56.15234375,70.80078125,105.95703125,0
93.26171875,54.19921875,84.47265625,113.76953125,0
137.6953125,43.9453125,81.54296875,137.6953125,0
131.8359375,18.5546875,72.265625,134.765625,0
83.49609375,16.6015625,69.3359375,104.4921875,0
62.5,29.78515625,69.3359375,79.58984375,0
126.953125,28.3203125,67.3828125,118.65234375,0
163.57421875,27.83203125,73.73046875,150.390625,0
118.65234375,30.2734375,65.91796875,126.46484375,0
62.01171875,30.76171875,56.15234375,92.7734375,0
101.07421875,17.578125,63.4765625,120.60546875,0
150.87890625,15.625,72.75390625,160.15625,0
125.0,19.53125,75.68359375,148.92578125,0
62.01171875,17.08984375,63.96484375,104.98046875,0
96.6796875,34.1796875,66.40625,103.02734375,0
146.97265625,45.8984375,76.66015625,141.11328125,0
122.55859375,48.33984375,63.4765625,156.73828125,0
66.89453125,36.1328125,67.87109375,106.93359375,0
63.4765625,17.578125,76.66015625,89.35546875,0
107.91015625,9.27734375,75.1953125,144.04296875,0
143.5546875,20.99609375,89.35546875,172.8515625,0
97.16796875,13.671875,88.37890625,113.76953125,0
45.41015625,14.16015625,76.66015625,64.453125,0
71.2890625,35.15625,73.2421875,96.6796875,0
96.6796875,38.57421875,69.3359375,114.74609375,0
71.77734375,40.0390625,61.5234375,75.1953125,0
21.97265625,38.0859375,58.59375,25.390625,0
62.5,42.48046875,52.734375,49.8046875,0
105.46875,46.38671875,48.828125,95.703125,0
83.984375,58.59375,51.7578125,91.30859375,0
37.109375,69.82421875,46.875,52.24609375,0
66.89453125,71.77734375,42.96875,61.03515625,0
141.6015625,69.3359375,41.50390625,106.93359375,0
142.578125,70.80078125,41.50390625,117.1875,0
55.17578125,48.828125,54.19921875,65.4296875,0
42.48046875,57.12890625,58.10546875,49.31640625,0
120.60546875,91.30859375,58.10546875,96.19140625,0
135.25390625,85.44921875,61.5234375,113.28125,0
84.47265625,83.0078125,57.6171875,79.58984375,0
59.5703125,79.1015625,56.640625,59.5703125,0
108.3984375,77.63671875,54.6875,100.09765625,0
138.671875,88.37890625,48.828125,129.8828125,0
105.46875,101.07421875,65.4296875,109.375,0
66.40625,108.3984375,67.87109375,65.4296875,0
79.1015625,109.375,54.6875,85.9375,0
117.67578125,93.75,61.5234375,126.953125,0
132.8125,88.37890625,66.40625,114.2578125,0
73.73046875,99.12109375,62.01171875,68.84765625,0
53.7109375,80.078125,58.10546875,62.01171875,0
120.1171875,66.89453125,57.12890625,104.4921875,0
138.18359375,74.21875,53.7109375,128.90625,0
79.58984375,86.9140625,54.19921875,90.8203125,0
72.265625,101.07421875,64.94140625,73.2421875,0
130.859375,104.00390625,71.77734375,113.76953125,0
144.53125,102.05078125,75.68359375,138.671875,0
90.8203125,99.12109375,76.171875,104.4921875,0
57.6171875,99.609375,77.1484375,65.91796875,0
115.72265625,85.44921875,79.58984375,100.5859375,0
143.5546875,86.9140625,72.265625,144.04296875,0
104.4921875,108.3984375,64.94140625,132.32421875,0
56.15234375,104.98046875,70.80078125,83.0078125,0
94.7265625,107.421875,65.4296875,98.14453125,0
149.90234375,108.3984375,75.1953125,145.01953125,0
142.08984375,108.3984375,89.35546875,142.08984375,0
88.8671875,115.234375,85.44921875,97.65625,0
103.515625,121.58203125,77.63671875,90.8203125,0
159.66796875,128.41796875,71.2890625,144.04296875,0
149.4140625,121.09375,77.63671875,158.69140625,0
98.14453125,122.0703125,76.171875,104.00390625,0
89.84375,128.90625,69.3359375,83.0078125,0
133.30078125,138.18359375,62.5,126.953125,0
163.0859375,135.25390625,65.91796875,156.25,0
