Channel 1,Channel 2,Channel 3,Channel 4,Classification
251.46484375,-706.0546875,-301.7578125,-216.796875,0
-1000.0,607.91015625,-810.546875,-782.71484375,0
-230.46875,988.28125,551.26953125,272.4609375,0
-778.80859375,-299.31640625,-1000.0,-1000.0,0
270.99609375,-879.8828125,-704.58984375,-439.94140625,0
-1000.0,284.66796875,853.02734375,-864.74609375,0
-584.47265625,-893.5546875,-945.80078125,589.84375,0
-976.5625,101.5625,-375.0,-968.75,0
765.625,-1000.0,-1000.0,-953.61328125,0
-785.15625,-182.6171875,145.01953125,524.4140625,0
-1000.0,991.69921875,-747.55859375,-854.98046875,0
250.48828125,487.3046875,155.2734375,-267.08984375,0
-780.2734375,-924.31640625,-1000.0,-1000.0,0
-86.9140625,-505.859375,-218.75,-74.70703125,0
-1000.0,806.640625,-774.4140625,-766.6015625,0
-196.77734375,822.75390625,299.31640625,242.1875,0
-787.109375,-547.36328125,-1000.0,-1000.0,0
266.11328125,-767.08984375,-392.08984375,-229.4921875,0
-1000.0,525.390625,-862.3046875,-778.3203125,0
-251.953125,-952.1484375,671.875,271.484375,0
-783.69140625,-186.03515625,-915.0390625,-1000.0,0
385.7421875,-958.0078125,-866.69921875,-542.48046875,0
-1000.0,117.1875,651.3671875,-938.4765625,0
-732.421875,-910.15625,-849.12109375,714.35546875,0
854.00390625,198.2421875,-207.03125,-841.796875,0
934.08203125,-1000.0,-1000.0,-1000.0,0
-592.7734375,-272.4609375,13.671875,307.12890625,0
-1000.0,955.078125,-748.53515625,-789.55078125,0
141.11328125,587.890625,221.19140625,-108.3984375,0
-765.13671875,-846.6796875,-1000.0,-1000.0,0
24.4140625,-576.171875,-234.86328125,-194.82421875,0
-1000.0,768.5546875,-776.85546875,-787.59765625,0
-206.54296875,870.1171875,362.3046875,265.13671875,0
-786.62109375,-492.1875,-1000.0,-1000.0,0
271.484375,-812.01171875,-489.74609375,-234.86328125,0
-1000.0,448.73046875,-928.22265625,-777.83203125,0
-377.9296875,-925.29296875,800.78125,377.44140625,0
-833.49609375,-103.515625,-756.34765625,-1000.0,0
518.06640625,-980.46875,-998.53515625,-675.29296875,0
-1000.0,53.7109375,462.890625,930.6640625,0
-881.34765625,-908.69140625,-790.52734375,876.953125,0
645.5078125,295.8984375,-68.84765625,-652.34375,0
-921.875,-1000.0,-1000.0,-1000.0,0
-393.5546875,-297.8515625,-92.28515625,159.66796875,0
-1000.0,932.12890625,-759.765625,-767.578125,0
27.83203125,644.04296875,248.53515625,7.8125,0
-759.765625,-772.4609375,-1000.0,-1000.0,0
137.20703125,-654.78515625,-254.8828125,-205.078125,0
-1000.0,672.36328125,-786.62109375,-786.1328125,0
-218.26171875,932.12890625,452.63671875,270.5078125,0
-784.1796875,-388.671875,-1000.0,-1000.0,0
273.4375,-859.375,-606.4453125,-343.75,0
-1000.0,352.05078125,962.890625,-817.87109375,0
-501.46484375,-882.8125,948.73046875,489.74609375,0
-899.90234375,47.36328125,-546.38671875,-1000.0,0
632.8125,-1000.0,-1000.0,-828.61328125,0
-937.01171875,-73.73046875,279.78515625,724.12109375,0
-1000.0,-945.3125,-758.7890625,-968.75,0
440.4296875,425.29296875,59.08203125,-451.66015625,0
-813.4765625,-961.42578125,-1000.0,-1000.0,0
-200.68359375,-442.3828125,-180.17578125,39.0625,0
-1000.0,856.4453125,-770.99609375,-761.23046875,0
-87.40234375,726.5625,261.71875,126.953125,0
-765.625,-679.6875,-1000.0,-1000.0,0
251.46484375,-706.54296875,-306.640625,-217.28515625,0
-1000.0,609.375,-813.4765625,-783.203125,0
-232.421875,994.62890625,559.5703125,272.4609375,0
-778.80859375,-287.59765625,-1000.0,-1000.0,0
297.8515625,-918.9453125,-743.65234375,-460.44921875,0
-1000.0,233.3984375,810.546875,-876.953125,0
-598.6328125,-886.71875,-932.6171875,606.93359375,0
-985.3515625,110.83984375,-365.72265625,-959.47265625,0
783.69140625,-1000.0,-1000.0,-962.890625,0
-768.5546875,-159.1796875,142.578125,509.27734375,0
-1000.0,-979.98046875,-746.09375,-843.75,0
251.46484375,505.37109375,162.109375,-246.09375,0
-780.2734375,-914.0625,-1000.0,-1000.0,0
-86.9140625,-479.4921875,-218.75,-85.44921875,0
-1000.0,841.30859375,-774.4140625,-767.08984375,0
-196.77734375,789.55078125,296.875,251.46484375,0
-788.57421875,-589.84375,-1000.0,-1000.0,0
268.06640625,-772.4609375,-396.97265625,-230.46875,0
-1000.0,515.625,-867.1875,-778.3203125,0
-281.73828125,-958.984375,684.08203125,271.484375,0
-794.43359375,-187.98828125,-902.83203125,-1000.0,0
415.52734375,-957.03125,-874.0234375,-556.640625,0
-1000.0,119.62890625,640.625,-950.68359375,0
-754.39453125,-901.3671875,-841.30859375,729.4921875,0
831.0546875,237.3046875,-187.01171875,-824.70703125,0
951.66015625,-1000.0,-1000.0,-1000.0,0
-574.70703125,-282.71484375,1.46484375,287.109375,0
-1000.0,945.3125,-749.51171875,-786.1328125,0
141.6015625,580.078125,223.14453125,-99.609375,0
-764.6484375,-848.14453125,-1000.0,-1000.0,0
0.0,-596.19140625,-234.86328125,-195.80078125,0
0.0,735.3515625,-776.85546875,-787.59765625,0
0.0,874.0234375,368.1640625,265.625,0
0.0,-482.421875,-1000.0,-1000.0,0
0.0,-825.1953125,-500.0,-239.74609375,0
0.0,429.19921875,-943.84765625,-780.2734375,0
0.0,-894.53125,839.84375,394.53125,0
0.0,-52.734375,-705.078125,-1000.0,0
0.0,-993.1640625,-1000.0,-691.89453125,0
0.0,24.90234375,442.87109375,912.59765625,0
0.0,-912.59765625,-785.64453125,892.08984375,0
0.0,321.77734375,-53.7109375,-635.25390625,0
-920.8984375,-1000.0,-1000.0,-1000.0,0
-393.5546875,-347.65625,-111.328125,152.83203125,0
-1000.0,921.875,-762.6953125,-766.6015625,0
27.83203125,658.203125,252.9296875,14.16015625,0
-759.765625,-773.4375,-1000.0,-1000.0,0
137.20703125,-621.09375,-253.90625,-206.0546875,0
-1000.0,722.16796875,-786.1328125,-786.1328125,0
-218.26171875,937.5,458.49609375,270.99609375,0
-784.66796875,-386.23046875,-1000.0,-1000.0,0
273.4375,-847.65625,-602.5390625,-357.421875,0
-1000.0,358.88671875,967.28515625,-824.21875,0
-512.20703125,-895.99609375,947.75390625,503.41796875,0
-907.71484375,20.5078125,-543.9453125,-1000.0,0
650.87890625,-1000.0,-1000.0,-847.16796875,0
-927.734375,-73.73046875,270.99609375,698.73046875,0
-1000.0,-954.58984375,-758.30078125,-957.03125,0
441.40625,417.48046875,66.89453125,-436.5234375,0
-813.4765625,-965.33203125,-1000.0,-1000.0,0
-200.68359375,-428.7109375,-181.640625,28.3203125,0
-1000.0,860.83984375,-771.484375,-761.23046875,0
-87.40234375,741.2109375,262.20703125,137.6953125,0
-765.625,-652.34375,-1000.0,-1000.0,0
251.46484375,-716.796875,-316.89453125,-218.26171875,0
-1000.0,593.26171875,-819.82421875,-782.71484375,0
-233.3984375,-992.1875,572.75390625,272.4609375,0
-778.80859375,-266.11328125,-1000.0,-1000.0,0
313.4765625,-914.55078125,-748.53515625,-466.30859375,0
-1000.0,227.5390625,802.24609375,-880.37109375,0
-615.234375,-879.39453125,-920.41015625,611.81640625,0
-997.55859375,148.92578125,-338.8671875,-951.171875,0
801.7578125,-1000.0,-1000.0,-979.98046875,0
-752.9296875,-171.875,121.09375,481.4453125,0
-1000.0,-995.1171875,-746.09375,-835.44921875,0
252.44140625,528.3203125,175.29296875,-235.83984375,0
-780.2734375,-895.99609375,-1000.0,-1000.0,0
-86.9140625,-527.83203125,-224.609375,-86.42578125,0
-1000.0,796.875,-774.90234375,-767.08984375,0
-196.77734375,808.10546875,300.29296875,251.46484375,0
-790.0390625,-575.68359375,-1000.0,-1000.0,0
269.04296875,-773.92578125,-404.296875,-231.93359375,0
-1000.0,519.53125,-872.55859375,-778.3203125,0
-302.24609375,-939.94140625,694.3359375,291.9921875,0
-801.7578125,-164.0625,-891.11328125,-1000.0,0
434.08203125,-947.75390625,-883.30078125,-571.2890625,0
-1000.0,170.8984375,632.32421875,-960.9375,0
-761.23046875,-868.65234375,-841.796875,749.51171875,0
827.63671875,213.8671875,-191.40625,-801.7578125,0
952.1484375,-1000.0,-1000.0,-1000.0,0
-575.1953125,-254.8828125,-3.90625,269.53125,0
-1000.0,950.68359375,-750.9765625,-784.1796875,0
141.6015625,582.03125,224.12109375,-96.19140625,0
-764.6484375,-844.23828125,-1000.0,-1000.0,0
24.4140625,-591.796875,-235.3515625,-196.2890625,0
-1000.0,738.76953125,-777.34375,-788.0859375,0
-206.54296875,889.16015625,380.37109375,266.11328125,0
-788.57421875,-461.9140625,-1000.0,-1000.0,0
273.4375,-810.546875,-503.90625,-253.41796875,0
-1000.0,434.08203125,-941.40625,-784.66796875,0
-421.38671875,-908.203125,831.54296875,403.80859375,0
-854.00390625,-55.17578125,-712.40234375,-1000.0,0
552.24609375,-986.81640625,-1000.0,-711.42578125,0
-1000.0,9.765625,428.22265625,889.6484375,0
-891.11328125,-928.7109375,-780.76171875,905.76171875,0
640.13671875,332.03125,-37.59765625,-622.55859375,0
-921.38671875,-1000.0,-1000.0,-1000.0,0
-393.5546875,-352.05078125,-111.81640625,147.94921875,0
-1000.0,904.78515625,-761.71875,-765.625,0
27.83203125,698.2421875,252.9296875,20.5078125,0
-759.765625,-717.7734375,-1000.0,-1000.0,0
137.6953125,-671.875,-261.23046875,-206.54296875,0
-1000.0,661.1328125,-789.55078125,-786.1328125,0
-218.26171875,938.96484375,467.28515625,271.484375,0
-784.66796875,-381.8359375,-1000.0,-1000.0,0
273.92578125,-867.1875,-615.234375,-366.69921875,0
-1000.0,343.75,953.61328125,-828.61328125,0
-519.04296875,-891.11328125,961.9140625,515.13671875,0
-911.62109375,20.5078125,-528.3203125,-1000.0,0
657.2265625,-1000.0,-1000.0,-856.4453125,0
-925.29296875,-57.12890625,273.92578125,686.5234375,0
-1000.0,-930.6640625,-756.34765625,-946.77734375,0
441.89453125,408.69140625,75.68359375,-423.33984375,0
-813.4765625,-971.6796875,-1000.0,-1000.0,0
-200.68359375,-435.546875,-184.5703125,27.83203125,0
-1000.0,857.421875,-770.99609375,-760.7421875,0
-87.40234375,732.91015625,262.20703125,137.6953125,0
-765.625,-669.43359375,-1000.0,-1000.0,0
251.46484375,-714.35546875,-317.3828125,-218.26171875,0
-1000.0,586.9140625,-822.265625,-783.203125,0
-233.88671875,-993.65234375,589.35546875,272.94921875,0
-778.80859375,-267.578125,-1000.0,-1000.0,0
326.171875,-886.71875,-732.91015625,-473.14453125,0
-1000.0,265.625,823.73046875,-884.27734375,0
-617.1875,-892.08984375,-924.31640625,619.62890625,0
-998.046875,130.37109375,-335.9375,-943.84765625,0
808.59375,-1000.0,-1000.0,-991.69921875,0
-744.62890625,-189.94140625,112.3046875,463.37890625,0
-1000.0,989.2578125,-747.0703125,-828.61328125,2
252.44140625,514.16015625,171.38671875,-225.5859375,0
-779.78515625,-897.94921875,-1000.0,-1000.0,0
-86.9140625,-528.3203125,-223.6328125,-86.42578125,0
-1000.0,781.73828125,-774.90234375,-766.6015625,0
-196.77734375,836.9140625,311.03515625,251.46484375,0
-790.52734375,-530.76171875,-1000.0,-1000.0,0
270.01953125,-772.94921875,-405.2734375,-232.91015625,0
-1000.0,517.08984375,-872.55859375,-778.3203125,0
-315.91796875,-941.40625,700.1953125,302.734375,0
-806.640625,-165.0390625,-882.8125,-1000.0,0
448.73046875,-951.66015625,-889.6484375,-578.61328125,0
0.0,120.60546875,622.55859375,-966.796875,0
0.0,-903.80859375,-836.42578125,761.23046875,0
0.0,231.4453125,-177.734375,-790.52734375,0
0.0,-1000.0,-1000.0,-1000.0,0
0.0,-285.64453125,-14.16015625,269.04296875,0
0.0,946.77734375,-751.953125,-782.2265625,0
0.0,595.703125,228.02734375,-89.84375,0
0.0,-837.890625,-1000.0,-1000.0,0
0.0,-592.7734375,-235.83984375,-196.77734375,0
0.0,745.60546875,-777.34375,-788.0859375,0
0.0,890.13671875,378.41796875,266.6015625,0
0.0,-460.44921875,-1000.0,-1000.0,0
273.4375,-816.40625,-507.8125,-261.71875,0
-1000.0,433.59375,-943.359375,-787.59765625,0
-426.26953125,-911.62109375,830.078125,412.59765625,0
-856.4453125,-69.82421875,-715.33203125,-1000.0,0
560.546875,-978.02734375,-1000.0,-728.02734375,0
-1000.0,41.015625,426.26953125,869.140625,0
-892.578125,-913.0859375,-780.2734375,920.8984375,0
640.625,323.73046875,-38.57421875,-605.95703125,0
-921.38671875,-990.72265625,-1000.0,-1000.0,0
-393.5546875,-322.265625,-108.3984375,141.11328125,0
-1000.0,910.64453125,-761.23046875,-765.13671875,0
27.83203125,664.55078125,252.44140625,24.4140625,0
-759.765625,-750.0,-1000.0,-1000.0,0
137.6953125,-664.0625,-263.18359375,-206.54296875,0
-1000.0,664.0625,-790.0390625,-786.62109375,0
-218.26171875,949.21875,471.19140625,271.484375,0
-785.15625,-364.2578125,-1000.0,-1000.0,0
273.92578125,-862.3046875,-625.9765625,-376.46484375,0
-1000.0,336.9140625,941.89453125,-833.0078125,0
-528.80859375,-888.18359375,972.65625,518.06640625,0
-917.96875,62.5,-508.7890625,-1000.0,0
666.50390625,-1000.0,-1000.0,-865.234375,0
-920.8984375,-104.98046875,247.0703125,671.875,0
-1000.0,-966.30859375,-755.37109375,-937.5,0
0.0,433.59375,84.9609375,-412.109375,0
0.0,-959.9609375,-1000.0,-1000.0,0
0.0,-460.44921875,-189.94140625,27.83203125,0
0.0,837.40234375,-771.97265625,-760.25390625,0
0.0,742.1875,263.18359375,137.20703125,0
0.0,-660.64453125,-1000.0,-1000.0,0
0.0,-709.9609375,-319.82421875,-218.26171875,0
0.0,601.07421875,-822.265625,-783.69140625,0
0.0,-995.1171875,584.47265625,272.94921875,0
0.0,-267.578125,-1000.0,-1000.0,0
0.0,-919.921875,-761.23046875,-486.81640625,0
0.0,214.84375,789.0625,-892.578125,0
-619.140625,-892.578125,-914.55078125,632.8125,0
-997.0703125,132.8125,-331.54296875,-938.4765625,0
808.10546875,-1000.0,-1000.0,-992.1875,0
-744.62890625,-179.19921875,114.74609375,460.9375,0
-1000.0,994.140625,-746.09375,-819.3359375,0
252.44140625,523.92578125,175.78125,-208.49609375,0
-779.78515625,-896.97265625,-1000.0,-1000.0,0
-86.9140625,-487.3046875,-224.12109375,-86.9140625,0
-1000.0,834.47265625,-774.90234375,-766.11328125,0
-196.77734375,807.12890625,304.6875,251.46484375,0
-791.015625,-565.91796875,-1000.0,-1000.0,0
270.5078125,-778.80859375,-412.59765625,-232.91015625,0
-1000.0,497.55859375,-877.9296875,-778.3203125,0
-325.68359375,-949.21875,705.56640625,310.546875,0
-810.05859375,-163.57421875,-876.46484375,-1000.0,0
458.0078125,-957.51953125,-899.90234375,-589.35546875,0
-1000.0,102.05078125,605.46875,-973.6328125,0
-764.16015625,-908.69140625,-829.58984375,768.5546875,0
829.1015625,268.06640625,-163.0859375,-780.76171875,0
951.66015625,-1000.0,-1000.0,-1000.0,0
-575.1953125,-291.9921875,-23.4375,250.9765625,0
-1000.0,937.98828125,-752.9296875,-780.2734375,0
141.6015625,605.46875,229.4921875,-86.9140625,0
-764.6484375,-822.265625,-1000.0,-1000.0,0
0.0,-609.86328125,-235.83984375,-196.77734375,0
0.0,719.7265625,-777.83203125,-788.0859375,0
0.0,890.13671875,384.27734375,267.08984375,0
0.0,-459.47265625,-1000.0,-1000.0,0
0.0,-825.68359375,-513.671875,-268.5546875,0
0.0,422.36328125,-954.1015625,-790.0390625,0
0.0,-884.765625,859.375,418.45703125,0
0.0,-24.4140625,-675.29296875,-1000.0,0
0.0,-990.72265625,-1000.0,-732.421875,0
0.0,12.20703125,407.71484375,862.79296875,0
0.0,-920.41015625,-779.78515625,928.7109375,0
0.0,330.56640625,-35.64453125,-596.6796875,0
-921.875,-1000.0,-1000.0,-1000.0,0
-393.5546875,-365.72265625,-124.51171875,141.11328125,0
-1000.0,906.25,-764.16015625,-765.13671875,0
27.83203125,665.52734375,254.39453125,24.4140625,0
-759.765625,-772.94921875,-1000.0,-1000.0,0
137.6953125,-608.3984375,-258.30078125,-206.54296875,0
-1000.0,751.46484375,-788.57421875,-787.59765625,0
-218.26171875,916.9921875,467.28515625,272.4609375,0
-783.69140625,-421.875,-1000.0,-1000.0,0
273.4375,-842.7734375,-624.0234375,-398.92578125,0
-1000.0,383.30078125,947.265625,-844.23828125,0
-496.58203125,-908.203125,961.9140625,545.41015625,0
0.0,-30.2734375,-527.83203125,-1000.0,0
