Channel 1,Channel 2,Channel 3,Channel 4,Class
0.0,27.83203125,37.109375,0.0,0
0.0,41.015625,32.2265625,0.0,0
0.0,47.8515625,2.44140625,0.0,0
0.0,28.80859375,10.7421875,0.0,0
0.0,32.71484375,47.36328125,0.0,0
0.0,37.59765625,55.6640625,0.0,0
0.0,21.484375,48.828125,0.0,0
0.0,23.92578125,41.9921875,0.0,0
0.0,18.06640625,29.296875,0.0,0
0.0,1.46484375,-6.8359375,0.0,0
0.0,14.6484375,-7.32421875,0.0,0
0.0,49.31640625,36.1328125,0.0,0
-22.4609375,57.6171875,42.48046875,0.0,0
-50.29296875,35.64453125,38.0859375,-3.41796875,0
-56.15234375,24.90234375,38.57421875,-3.41796875,0
-49.8046875,37.59765625,30.2734375,6.8359375,0
-58.10546875,44.43359375,25.390625,6.8359375,0
-59.08203125,52.734375,33.69140625,14.16015625,0
-43.45703125,24.90234375,52.24609375,19.53125,0
-28.3203125,3.90625,41.50390625,26.3671875,0
-20.5078125,46.875,31.25,47.8515625,0
-15.13671875,39.0625,41.015625,45.41015625,0
-19.04296875,38.57421875,44.921875,31.25,0
-15.625,51.26953125,35.15625,40.0390625,0
23.92578125,46.38671875,41.015625,41.9921875,0
18.06640625,51.7578125,37.59765625,38.0859375,0
19.04296875,51.26953125,30.76171875,41.015625,0
18.06640625,46.38671875,29.78515625,34.1796875,0
20.5078125,44.43359375,46.38671875,29.296875,0
23.4375,41.015625,42.96875,25.87890625,0
21.97265625,27.83203125,19.04296875,17.08984375,0
22.94921875,37.109375,16.6015625,13.671875,0
32.2265625,52.734375,27.83203125,18.5546875,0
36.62109375,56.640625,39.55078125,28.3203125,0
30.76171875,52.24609375,33.203125,22.94921875,0
31.73828125,47.36328125,28.80859375,20.01953125,0
36.1328125,60.546875,39.0625,35.15625,0
42.48046875,70.80078125,33.203125,46.875,0
33.69140625,59.5703125,17.08984375,44.921875,0
36.1328125,52.24609375,24.90234375,39.0625,0
42.48046875,59.5703125,16.6015625,36.1328125,0
14.6484375,52.24609375,14.16015625,42.48046875,0
12.6953125,46.38671875,44.43359375,43.45703125,0
29.296875,33.69140625,60.05859375,37.109375,0
31.25,41.50390625,64.453125,30.76171875,0
33.203125,46.875,56.15234375,34.1796875,0
36.62109375,36.1328125,37.59765625,43.45703125,0
33.69140625,38.0859375,29.296875,37.109375,0
34.1796875,42.48046875,22.4609375,25.87890625,0
31.73828125,36.62109375,33.69140625,26.3671875,0
28.3203125,31.73828125,29.296875,39.0625,0
39.0625,39.0625,-7.8125,36.1328125,0
33.203125,29.296875,-6.34765625,32.2265625,0
24.4140625,6.8359375,39.55078125,36.1328125,0
31.73828125,18.5546875,63.4765625,25.390625,0
32.71484375,38.0859375,51.7578125,15.13671875,0
20.99609375,23.92578125,40.52734375,9.765625,0
17.578125,35.15625,42.48046875,13.18359375,0
30.2734375,64.94140625,50.78125,24.4140625,0
27.34375,66.89453125,42.96875,22.94921875,0
17.578125,57.12890625,24.4140625,15.13671875,0
22.4609375,62.98828125,33.69140625,22.4609375,0
27.34375,60.546875,44.921875,32.2265625,0
28.80859375,47.8515625,48.828125,38.0859375,0
20.01953125,34.66796875,41.015625,37.59765625,0
17.578125,49.8046875,29.296875,34.66796875,0
23.4375,59.08203125,9.27734375,34.66796875,0
30.2734375,42.48046875,22.94921875,40.52734375,0
25.390625,55.17578125,37.59765625,46.875,0
20.5078125,60.546875,14.6484375,46.38671875,0
13.671875,47.36328125,8.7890625,33.69140625,0
9.27734375,54.6875,23.4375,34.66796875,0
9.765625,76.66015625,57.6171875,44.43359375,0
8.30078125,86.42578125,73.2421875,38.57421875,0
20.5078125,83.984375,65.91796875,42.48046875,0
22.4609375,68.359375,52.734375,42.48046875,0
19.53125,56.640625,53.7109375,40.52734375,0
30.2734375,70.3125,48.828125,40.52734375,0
33.69140625,59.08203125,27.83203125,40.52734375,0
36.62109375,56.640625,46.38671875,50.78125,0
40.0390625,73.2421875,43.9453125,56.15234375,0
34.1796875,64.453125,29.296875,45.41015625,0
24.90234375,38.0859375,35.15625,30.76171875,0
34.1796875,26.85546875,33.69140625,41.50390625,0
38.0859375,46.875,35.64453125,47.36328125,0
21.97265625,41.015625,44.921875,43.45703125,0
20.5078125,27.34375,52.734375,41.50390625,0
22.94921875,29.296875,31.25,41.015625,0
33.203125,34.66796875,15.625,50.78125,0
37.109375,47.36328125,31.25,49.8046875,0
29.78515625,32.2265625,49.31640625,38.0859375,0
33.69140625,15.625,54.19921875,38.57421875,0
47.8515625,11.23046875,30.76171875,46.875,0
45.41015625,-6.8359375,19.04296875,52.24609375,0
25.390625,3.90625,34.1796875,55.6640625,0
31.25,37.109375,50.29296875,59.08203125,0
31.25,43.9453125,60.05859375,62.98828125,0
31.73828125,38.0859375,48.33984375,68.359375,0
43.45703125,21.97265625,23.92578125,63.96484375,0
36.1328125,15.625,36.62109375,52.24609375,0
22.94921875,16.6015625,64.453125,48.828125,0
25.87890625,15.13671875,39.55078125,47.8515625,0
24.90234375,29.296875,11.23046875,38.0859375,0
25.390625,19.53125,13.671875,31.73828125,0
37.109375,12.6953125,29.78515625,41.9921875,0
40.52734375,17.08984375,57.12890625,52.24609375,0
31.73828125,2.9296875,58.10546875,57.6171875,0
30.2734375,1.46484375,43.9453125,61.03515625,0
41.50390625,12.20703125,46.875,59.5703125,0
44.43359375,9.27734375,49.8046875,57.6171875,0
41.50390625,-11.71875,40.52734375,56.15234375,0
36.1328125,-0.48828125,40.0390625,47.36328125,0
31.73828125,9.27734375,19.53125,41.9921875,0
29.296875,0.48828125,16.11328125,51.26953125,0
36.1328125,31.73828125,40.0390625,39.55078125,0
47.36328125,27.83203125,45.8984375,26.3671875,0
70.80078125,26.3671875,41.50390625,26.3671875,0
102.05078125,46.875,28.3203125,26.85546875,0
66.89453125,43.45703125,24.90234375,38.0859375,0
12.20703125,35.64453125,22.4609375,40.52734375,0
17.08984375,23.4375,26.3671875,29.78515625,0
31.73828125,22.94921875,31.25,39.0625,0
31.73828125,24.90234375,27.83203125,46.875,0
22.4609375,24.4140625,33.203125,61.5234375,0
24.4140625,28.80859375,10.7421875,64.453125,0
20.5078125,18.5546875,10.25390625,41.015625,0
24.4140625,27.34375,41.50390625,45.41015625,0
28.3203125,34.66796875,48.33984375,41.9921875,0
15.13671875,23.92578125,54.6875,32.71484375,0
16.6015625,34.66796875,51.26953125,36.1328125,0
26.85546875,59.08203125,40.52734375,38.57421875,0
24.4140625,55.17578125,47.8515625,40.0390625,0
23.4375,49.8046875,53.7109375,37.109375,0
19.04296875,53.7109375,55.6640625,37.59765625,0
20.01953125,44.921875,18.5546875,39.55078125,0
42.48046875,76.171875,3.90625,46.38671875,0
48.33984375,86.42578125,22.4609375,48.33984375,0
41.50390625,67.3828125,24.90234375,47.8515625,0
42.96875,69.82421875,36.62109375,53.7109375,0
43.45703125,59.08203125,44.43359375,50.29296875,0
51.7578125,73.2421875,51.7578125,41.015625,0
53.22265625,80.56640625,53.7109375,40.52734375,0
43.9453125,66.40625,53.7109375,46.38671875,0
43.45703125,62.01171875,54.19921875,49.8046875,0
32.2265625,78.61328125,45.8984375,56.15234375,0
30.76171875,88.37890625,25.390625,49.31640625,0
36.62109375,72.265625,17.578125,45.41015625,0
28.3203125,54.19921875,31.25,50.78125,0
30.76171875,31.25,47.36328125,57.12890625,0
39.55078125,17.578125,52.24609375,67.3828125,0
39.55078125,10.25390625,58.59375,42.96875,0
37.109375,8.30078125,58.59375,31.25,0
30.76171875,19.04296875,48.828125,45.8984375,0
27.34375,21.97265625,48.33984375,43.45703125,0
25.390625,13.18359375,19.53125,50.29296875,0
41.015625,1.953125,-20.5078125,50.78125,0
36.62109375,16.11328125,10.7421875,41.9921875,0
18.06640625,4.8828125,64.94140625,32.71484375,0
23.92578125,0.0,71.2890625,27.83203125,0
34.1796875,13.671875,76.171875,38.57421875,0
33.69140625,14.16015625,77.1484375,41.50390625,0
38.0859375,2.9296875,67.3828125,43.45703125,0
25.87890625,-21.484375,54.6875,35.64453125,0
8.30078125,7.8125,42.96875,19.53125,0
8.7890625,18.5546875,43.45703125,16.11328125,0
4.8828125,-1.46484375,39.55078125,11.71875,0
1.953125,-10.25390625,30.76171875,4.39453125,0
-6.8359375,-7.8125,30.2734375,8.7890625,0
-0.48828125,9.765625,15.13671875,11.23046875,0
3.90625,5.859375,2.9296875,0.9765625,0
-3.90625,8.30078125,8.30078125,-3.90625,0
0.48828125,7.8125,17.578125,4.39453125,0
10.25390625,-0.9765625,44.921875,7.8125,0
14.16015625,-34.66796875,55.17578125,0.9765625,0
16.11328125,-52.734375,41.015625,-3.41796875,0
10.25390625,-9.27734375,38.0859375,2.9296875,0
15.625,19.04296875,49.31640625,13.18359375,0
20.99609375,13.18359375,58.10546875,23.92578125,0
16.11328125,4.8828125,49.8046875,30.2734375,0
14.6484375,12.6953125,15.13671875,35.64453125,0
12.20703125,10.7421875,18.5546875,31.73828125,0
15.13671875,13.671875,50.29296875,33.203125,0
22.94921875,9.765625,54.6875,33.69140625,0
20.5078125,19.04296875,57.12890625,31.73828125,0
20.01953125,30.2734375,38.57421875,47.8515625,0
36.62109375,26.3671875,23.4375,55.17578125,0
44.43359375,41.9921875,38.0859375,38.57421875,0
27.83203125,62.01171875,30.76171875,26.3671875,0
14.16015625,63.4765625,29.78515625,29.296875,0
22.4609375,57.12890625,44.921875,36.1328125,0
17.08984375,70.80078125,48.828125,30.76171875,0
7.8125,68.359375,47.36328125,30.76171875,0
19.04296875,46.38671875,48.828125,34.66796875,0
23.4375,44.43359375,51.7578125,36.62109375,0
22.4609375,80.078125,41.9921875,37.59765625,0
25.87890625,105.95703125,40.52734375,38.57421875,0
24.4140625,79.58984375,30.76171875,42.96875,0
23.4375,77.63671875,31.73828125,37.59765625,0
25.390625,91.30859375,49.31640625,33.69140625,0
26.3671875,69.3359375,53.7109375,33.69140625,0
30.2734375,49.31640625,56.640625,29.78515625,0
39.55078125,47.8515625,40.0390625,38.0859375,0
37.109375,51.26953125,14.16015625,48.828125,0
25.390625,40.0390625,22.4609375,34.66796875,0
17.578125,48.828125,38.0859375,27.34375,0
16.11328125,49.31640625,63.96484375,32.71484375,0
10.25390625,17.578125,66.89453125,29.296875,0
13.18359375,20.01953125,67.87109375,34.1796875,0
21.484375,20.99609375,60.05859375,43.9453125,0
20.01953125,-21.484375,39.0625,47.36328125,0
16.6015625,-1.46484375,20.5078125,32.2265625,0
32.2265625,20.01953125,38.0859375,27.83203125,0
32.71484375,0.0,65.91796875,40.52734375,0
24.4140625,-0.9765625,71.77734375,40.52734375,0
27.83203125,-14.6484375,64.453125,41.9921875,0
43.45703125,-22.4609375,61.03515625,44.921875,0
50.78125,-27.83203125,59.5703125,49.31640625,0
31.73828125,-48.828125,46.875,51.7578125,0
32.2265625,-50.78125,38.57421875,50.29296875,0
50.78125,-45.41015625,39.55078125,52.24609375,0
43.45703125,-52.734375,33.203125,66.40625,0
41.9921875,-49.8046875,33.69140625,73.2421875,0
52.24609375,-49.31640625,44.921875,57.6171875,0
51.26953125,-44.43359375,54.6875,51.26953125,0
56.15234375,-53.7109375,53.22265625,59.08203125,0
57.12890625,-57.12890625,49.8046875,67.87109375,0
57.12890625,-60.546875,48.33984375,65.91796875,0
59.08203125,-78.61328125,49.31640625,60.546875,0
61.5234375,-80.078125,49.31640625,64.453125,0
59.08203125,-84.9609375,47.36328125,66.40625,0
54.6875,-98.6328125,47.8515625,63.4765625,0
55.6640625,-95.703125,39.0625,60.05859375,0
54.19921875,-101.5625,35.64453125,61.03515625,0
56.15234375,-120.60546875,39.55078125,63.96484375,0
58.10546875,-119.62890625,35.15625,62.98828125,0
42.96875,-124.51171875,27.34375,61.03515625,0
44.43359375,-127.44140625,36.62109375,51.7578125,0
47.8515625,-104.98046875,60.05859375,53.22265625,0
39.55078125,-125.48828125,69.82421875,56.640625,0
50.29296875,-136.71875,48.33984375,56.640625,0
46.875,-124.0234375,35.64453125,55.17578125,0
47.36328125,-129.39453125,49.8046875,52.734375,0
58.59375,-142.08984375,42.96875,55.17578125,0
62.5,-169.43359375,34.66796875,53.7109375,0
51.26953125,-153.80859375,33.203125,52.734375,0
42.96875,-114.2578125,13.18359375,45.8984375,0
47.36328125,-126.46484375,19.53125,28.80859375,0
40.0390625,-148.92578125,53.22265625,21.484375,0
34.66796875,-165.52734375,40.52734375,38.57421875,0
36.1328125,-172.8515625,18.06640625,37.109375,0
37.109375,-164.55078125,30.2734375,29.296875,0
34.1796875,-170.8984375,35.64453125,36.62109375,0
30.2734375,-171.875,47.8515625,41.9921875,0
30.76171875,-160.15625,46.38671875,44.43359375,0
35.15625,-177.24609375,31.25,43.45703125,0
41.015625,-169.921875,39.55078125,37.109375,0
36.1328125,-158.203125,37.59765625,32.71484375,0
33.203125,-167.96875,18.06640625,34.1796875,0
33.69140625,-174.31640625,29.296875,33.69140625,0
26.85546875,-172.36328125,40.0390625,31.73828125,0
25.87890625,-185.05859375,29.296875,32.2265625,0
21.484375,-185.546875,24.90234375,24.90234375,0
34.1796875,-193.84765625,30.2734375,33.203125,0
47.36328125,-198.2421875,35.15625,45.41015625,0
32.2265625,-178.22265625,7.32421875,34.1796875,0
16.6015625,-185.546875,0.0,27.34375,0
20.01953125,-172.8515625,22.94921875,23.92578125,0
23.92578125,-169.43359375,26.3671875,25.390625,0
19.04296875,-198.73046875,30.2734375,25.87890625,0
22.94921875,-204.1015625,35.64453125,27.83203125,0
35.64453125,-188.96484375,27.34375,35.64453125,0
35.15625,-187.01171875,22.94921875,35.15625,0
20.99609375,-177.24609375,37.59765625,34.1796875,0
20.01953125,-180.6640625,27.34375,37.109375,0
24.90234375,-176.26953125,14.16015625,33.203125,0
28.80859375,-154.296875,31.25,32.71484375,0
32.2265625,-144.53125,42.48046875,37.109375,0
38.57421875,-159.1796875,15.625,37.59765625,0
35.15625,-190.91796875,-0.9765625,25.390625,0
30.76171875,-162.109375,30.76171875,20.99609375,0
28.80859375,-131.34765625,47.8515625,23.4375,0
22.4609375,-131.8359375,51.7578125,24.4140625,0
26.85546875,-137.6953125,51.26953125,23.92578125,0
