Channel 1,Channel 2,Channel 3,Channel 4,Class,CalNum
41.015625,83.49609375,66.40625,48.33984375,0,20.0
-12.6953125,77.63671875,58.10546875,6.34765625,0,20.0
-5.37109375,62.98828125,44.921875,-15.625,0,
31.25,79.1015625,41.50390625,7.32421875,0,
1.46484375,68.84765625,40.0390625,22.94921875,0,
-56.15234375,62.01171875,39.0625,-18.5546875,0,
-50.29296875,75.68359375,43.9453125,-44.921875,0,
-11.71875,78.125,53.7109375,-28.3203125,0,
-18.06640625,74.70703125,48.828125,-15.13671875,0,
-71.2890625,62.5,43.45703125,-42.48046875,0,
-82.51953125,70.80078125,42.48046875,-58.10546875,0,
-27.83203125,88.8671875,43.9453125,-40.0390625,0,
-4.39453125,89.35546875,48.828125,-9.765625,0,
-34.66796875,84.47265625,50.29296875,1.46484375,0,
-41.50390625,79.58984375,46.38671875,-27.83203125,0,
0.48828125,68.84765625,44.43359375,-23.4375,0,
25.390625,47.8515625,44.921875,5.37109375,0,
-8.7890625,47.8515625,24.4140625,5.37109375,0,
-44.43359375,70.80078125,21.484375,-16.6015625,0,
-16.6015625,81.0546875,45.41015625,-17.08984375,0,
35.64453125,73.73046875,54.6875,-3.41796875,0,
18.5546875,71.77734375,43.9453125,25.87890625,0,
-23.4375,75.1953125,32.71484375,22.4609375,0,
-12.6953125,71.2890625,36.1328125,8.30078125,0,
32.71484375,70.80078125,41.50390625,29.78515625,0,
45.8984375,57.6171875,53.22265625,54.6875,0,
16.6015625,63.4765625,55.6640625,50.29296875,0,
-6.34765625,85.9375,59.5703125,29.78515625,0,
26.85546875,78.61328125,43.45703125,20.01953125,0,
56.15234375,72.75390625,30.2734375,43.45703125,0,
20.99609375,67.87109375,41.015625,59.5703125,0,
1.46484375,79.1015625,36.1328125,24.4140625,0,
37.109375,70.3125,44.43359375,8.30078125,0,
61.03515625,56.15234375,47.36328125,34.66796875,0,
34.66796875,82.51953125,47.8515625,52.24609375,0,
-2.9296875,83.984375,57.12890625,21.484375,0,
15.625,80.078125,48.33984375,20.01953125,0,
66.40625,77.63671875,46.875,49.31640625,0,
62.5,79.58984375,41.015625,66.89453125,0,
25.390625,74.21875,39.55078125,47.36328125,0,
20.01953125,60.546875,53.22265625,24.4140625,0,
65.4296875,64.94140625,47.36328125,36.62109375,0,
84.47265625,82.03125,32.2265625,68.84765625,0,
40.0390625,100.5859375,30.76171875,60.05859375,0,
14.16015625,94.23828125,54.6875,20.01953125,0,
43.45703125,70.3125,51.7578125,31.73828125,0,
70.80078125,59.08203125,40.52734375,56.15234375,0,
27.83203125,62.01171875,44.43359375,54.19921875,0,
-7.8125,70.80078125,52.734375,33.69140625,0,
27.34375,71.77734375,65.4296875,26.3671875,0,
62.5,60.546875,63.96484375,50.29296875,0,
43.45703125,79.1015625,38.57421875,65.4296875,0,
2.9296875,92.7734375,36.1328125,41.50390625,0,
10.7421875,80.56640625,52.24609375,28.3203125,0,
62.98828125,66.40625,49.8046875,39.0625,0,
57.6171875,79.58984375,42.48046875,61.5234375,0,
15.625,69.3359375,38.0859375,43.45703125,0,
13.18359375,61.03515625,37.109375,29.78515625,0,
48.33984375,76.171875,36.1328125,48.33984375,0,
64.94140625,77.1484375,33.203125,61.5234375,0,
28.80859375,87.40234375,22.94921875,71.77734375,0,
2.9296875,83.0078125,36.1328125,42.48046875,0,
35.15625,58.59375,64.94140625,25.390625,0,
74.21875,67.87109375,60.546875,62.01171875,0,
43.45703125,83.984375,61.03515625,72.265625,0,
3.41796875,76.66015625,68.84765625,44.43359375,0,
27.83203125,64.453125,55.17578125,31.73828125,0,
70.80078125,67.87109375,46.38671875,46.38671875,0,
56.15234375,76.66015625,46.875,58.59375,0,
13.671875,73.73046875,49.8046875,46.875,0,
6.8359375,70.3125,56.15234375,41.015625,0,
43.9453125,56.640625,45.41015625,39.55078125,0,
45.8984375,48.828125,42.96875,61.03515625,0,
2.44140625,65.4296875,57.6171875,61.5234375,0,
-1.953125,58.10546875,59.5703125,45.41015625,0,
39.55078125,43.9453125,33.203125,47.8515625,0,
56.640625,63.4765625,14.16015625,66.40625,0,
34.1796875,85.44921875,50.78125,61.5234375,0,
13.671875,93.26171875,65.4296875,9.765625,0,
46.875,85.9375,52.24609375,3.90625,0,
92.7734375,82.03125,45.41015625,42.48046875,0,
68.84765625,71.77734375,43.9453125,62.5,0,
25.390625,68.359375,54.19921875,44.921875,0,
39.55078125,58.59375,56.640625,34.1796875,0,
85.9375,44.921875,55.6640625,77.63671875,0,
78.61328125,63.4765625,55.17578125,102.0507813,0,
27.83203125,69.3359375,57.12890625,63.4765625,0,
24.90234375,69.82421875,53.22265625,36.62109375,0,
66.40625,74.21875,47.8515625,43.45703125,0,
58.10546875,70.3125,48.828125,64.453125,0,
8.30078125,69.82421875,51.26953125,44.43359375,0,
-0.48828125,71.77734375,40.52734375,20.5078125,0,
38.0859375,65.91796875,34.1796875,36.62109375,0,
49.8046875,72.265625,46.38671875,56.15234375,0,
9.765625,75.1953125,38.57421875,40.0390625,0,
-8.30078125,74.70703125,36.62109375,21.97265625,0,
0.0,75.1953125,43.45703125,41.9921875,0,
0.0,71.2890625,41.50390625,51.7578125,0,
0.0,59.08203125,49.8046875,61.5234375,0,
0.0,56.640625,61.03515625,48.33984375,0,
0.0,68.84765625,66.89453125,34.66796875,0,
0.0,68.84765625,46.38671875,55.6640625,0,
0.0,62.98828125,42.96875,81.54296875,0,
0.0,78.125,56.15234375,63.96484375,0,
0.0,95.703125,52.24609375,44.43359375,0,
0.0,90.8203125,50.29296875,45.41015625,0,
0.0,77.1484375,57.12890625,58.10546875,0,
0.0,79.58984375,46.875,56.15234375,0,
9.27734375,80.078125,50.78125,41.50390625,0,
47.36328125,77.63671875,51.26953125,40.0390625,0,
67.3828125,64.453125,45.41015625,57.6171875,0,
31.73828125,49.8046875,54.19921875,46.875,0,
5.859375,61.03515625,41.50390625,26.85546875,0,
