Channel 1,Channel 2,Channel 3,Channel 4,Class
88.37890625,40.0390625,31.25,104.98046875,0
13.671875,30.2734375,30.76171875,29.296875,0
7.32421875,23.92578125,13.18359375,18.5546875,0
77.63671875,33.203125,13.671875,88.8671875,0
97.65625,39.0625,27.83203125,117.67578125,0
46.875,34.66796875,27.83203125,55.17578125,0
18.5546875,9.27734375,1.46484375,14.16015625,0
75.1953125,3.41796875,4.39453125,70.3125,0
135.25390625,34.1796875,37.109375,112.3046875,0
75.68359375,49.8046875,24.4140625,61.5234375,0
18.5546875,45.8984375,15.13671875,13.18359375,0
74.70703125,39.55078125,30.2734375,54.19921875,0
121.09375,51.7578125,30.2734375,111.328125,0
72.75390625,41.50390625,5.37109375,74.21875,0
18.06640625,30.76171875,3.90625,2.9296875,0
41.9921875,39.55078125,19.53125,25.390625,0
107.91015625,43.9453125,27.83203125,99.609375,0
105.95703125,28.80859375,19.04296875,101.5625,0
41.50390625,22.4609375,14.16015625,22.94921875,0
18.06640625,49.31640625,25.390625,0.48828125,0
73.2421875,52.734375,23.92578125,70.80078125,0
93.26171875,29.296875,22.4609375,100.09765625,0
12.20703125,20.01953125,17.578125,26.85546875,0
-28.80859375,39.0625,10.25390625,-38.57421875,0
29.78515625,41.50390625,15.13671875,22.4609375,0
85.44921875,37.109375,17.578125,84.47265625,0
37.109375,38.57421875,15.625,41.9921875,0
-23.92578125,41.9921875,18.5546875,-20.99609375,0
24.90234375,41.50390625,24.4140625,3.90625,0
101.5625,39.0625,17.578125,85.9375,0
61.03515625,42.96875,6.34765625,64.94140625,0
-4.8828125,56.15234375,25.87890625,-8.30078125,0
12.20703125,53.7109375,35.64453125,8.30078125,0
70.80078125,41.50390625,13.18359375,60.546875,0
51.7578125,43.9453125,2.9296875,55.17578125,0
-39.0625,41.015625,13.671875,-7.8125,0
-32.2265625,34.66796875,18.06640625,-20.01953125,0
48.33984375,47.36328125,20.99609375,59.5703125,0
74.21875,41.015625,25.390625,79.1015625,0
10.25390625,29.78515625,20.01953125,14.16015625,0
-30.2734375,37.59765625,9.27734375,-17.08984375,0
33.69140625,45.41015625,17.578125,27.83203125,0
85.44921875,44.43359375,21.484375,79.58984375,0
44.43359375,49.31640625,9.27734375,66.89453125,0
11.71875,44.921875,11.23046875,34.1796875,0
45.41015625,40.52734375,11.71875,36.62109375,0
63.96484375,56.640625,13.671875,46.875,0
32.2265625,54.6875,19.53125,39.55078125,0
6.34765625,46.38671875,19.53125,14.6484375,0
8.30078125,44.43359375,16.6015625,5.37109375,0
25.87890625,48.33984375,9.27734375,20.01953125,0
31.25,39.0625,8.7890625,27.83203125,0
1.46484375,24.4140625,14.6484375,12.6953125,0
-4.39453125,12.6953125,1.953125,-7.8125,0
17.578125,17.08984375,-11.71875,1.46484375,0
21.484375,30.76171875,13.18359375,20.01953125,0
-1.953125,36.1328125,16.11328125,-3.41796875,0
-29.78515625,31.25,7.32421875,-26.3671875,0
-9.27734375,25.87890625,16.6015625,-27.34375,0
14.16015625,31.73828125,21.484375,-11.71875,0
-6.8359375,37.109375,22.4609375,-2.44140625,0
-42.48046875,37.59765625,13.671875,-25.87890625,0
-39.55078125,36.1328125,16.6015625,-19.53125,0
-10.7421875,17.08984375,8.7890625,0.9765625,0
-11.23046875,31.25,8.30078125,-9.27734375,0
-29.78515625,51.26953125,27.83203125,-15.625,0
-26.3671875,50.78125,28.80859375,-13.671875,0
-10.25390625,56.15234375,19.53125,-6.34765625,0
-10.25390625,33.69140625,12.20703125,-12.20703125,0
-32.2265625,14.16015625,15.625,-28.80859375,0
-47.8515625,40.52734375,23.4375,-20.01953125,0
-17.578125,51.26953125,22.4609375,1.953125,0
0.9765625,24.90234375,17.578125,12.6953125,0
-26.3671875,25.390625,8.7890625,-11.23046875,0
-46.875,46.38671875,3.41796875,-28.3203125,0
-16.6015625,53.7109375,6.8359375,-10.7421875,0
10.7421875,43.45703125,10.25390625,4.8828125,0
-6.34765625,30.2734375,17.08984375,7.32421875,0
-33.69140625,45.41015625,26.85546875,-9.27734375,0
-29.78515625,41.015625,25.390625,-10.25390625,0
0.9765625,34.1796875,19.53125,3.41796875,0
-1.46484375,40.52734375,17.08984375,-4.8828125,0
-25.87890625,35.64453125,19.53125,-9.765625,0
-19.53125,30.76171875,15.625,-19.04296875,0
3.41796875,23.4375,2.44140625,-13.18359375,0
6.8359375,27.34375,13.18359375,15.13671875,0
-13.671875,37.109375,21.484375,7.32421875,0
-21.97265625,36.1328125,20.5078125,1.46484375,0
5.859375,34.66796875,19.04296875,11.71875,0
32.71484375,31.73828125,9.765625,14.6484375,0
11.71875,25.87890625,2.44140625,25.87890625,0
-8.7890625,18.5546875,5.859375,17.578125,0
5.37109375,20.01953125,17.578125,14.16015625,0
28.3203125,22.94921875,17.08984375,32.2265625,0
27.83203125,29.78515625,9.765625,24.4140625,0
16.6015625,41.50390625,11.71875,16.11328125,0
22.4609375,53.22265625,16.11328125,24.4140625,0
36.62109375,33.203125,3.90625,30.76171875,0
37.59765625,28.3203125,5.37109375,29.78515625,0
25.87890625,36.62109375,18.5546875,25.87890625,0
30.76171875,32.71484375,20.01953125,32.2265625,0
53.7109375,39.0625,21.97265625,52.24609375,0
52.734375,28.80859375,15.625,54.19921875,0
40.0390625,32.71484375,22.4609375,43.9453125,0
25.390625,45.8984375,17.08984375,39.55078125,0
30.76171875,37.109375,-9.27734375,44.921875,0
58.59375,20.5078125,3.90625,54.19921875,0
45.41015625,25.87890625,20.01953125,48.828125,0
21.484375,39.0625,25.87890625,30.76171875,0
40.52734375,43.45703125,33.69140625,27.34375,0
69.82421875,50.29296875,26.85546875,46.875,0
53.22265625,48.33984375,13.18359375,38.57421875,0
23.92578125,42.96875,15.13671875,15.13671875,0
43.45703125,36.1328125,12.6953125,27.83203125,0
72.265625,15.13671875,3.90625,49.31640625,0
40.0390625,21.484375,19.04296875,46.38671875,0
-3.41796875,41.50390625,24.4140625,21.97265625,0
5.37109375,38.57421875,13.671875,19.04296875,0
41.50390625,31.73828125,11.71875,28.80859375,0
36.62109375,35.15625,17.08984375,20.99609375,0
-7.32421875,15.13671875,13.671875,2.44140625,0
-21.97265625,-4.8828125,17.578125,-3.41796875,0
-8.30078125,6.8359375,19.53125,-3.90625,0
3.90625,36.62109375,17.578125,1.953125,0
1.953125,47.36328125,23.4375,8.30078125,0
-4.39453125,28.3203125,7.8125,15.625,0
14.16015625,26.85546875,9.27734375,32.2265625,0
39.55078125,44.43359375,26.3671875,39.55078125,0
31.25,49.31640625,23.92578125,33.69140625,0
1.46484375,47.8515625,16.11328125,9.765625,0
8.7890625,54.19921875,8.30078125,6.8359375,0
37.109375,54.19921875,10.25390625,27.83203125,0
47.36328125,43.45703125,7.8125,37.59765625,0
33.69140625,38.57421875,3.90625,25.87890625,0
31.73828125,47.36328125,-0.48828125,18.5546875,0
45.41015625,47.36328125,-1.953125,36.1328125,0
49.31640625,40.0390625,-5.37109375,50.29296875,0
49.31640625,34.66796875,-10.7421875,41.9921875,0
47.8515625,41.50390625,0.0,37.109375,0
65.4296875,54.19921875,21.484375,47.8515625,0
83.49609375,47.36328125,27.83203125,68.359375,0
71.77734375,25.390625,13.671875,74.70703125,0
53.22265625,32.71484375,11.71875,55.17578125,0
69.82421875,46.875,15.625,52.734375,0
94.7265625,48.828125,8.7890625,74.21875,0
91.30859375,49.31640625,-0.9765625,75.1953125,0
72.75390625,40.52734375,0.0,60.05859375,0
69.3359375,41.9921875,0.48828125,58.10546875,0
81.54296875,26.85546875,-6.34765625,62.98828125,0
86.42578125,25.87890625,2.44140625,60.546875,0
58.59375,41.9921875,14.16015625,47.8515625,0
54.6875,37.59765625,13.18359375,44.921875,0
90.33203125,20.99609375,2.9296875,50.29296875,0
88.8671875,15.13671875,-1.46484375,49.8046875,0
68.84765625,34.1796875,15.13671875,44.921875,0
53.22265625,24.4140625,4.8828125,36.62109375,0
67.3828125,20.5078125,-2.44140625,44.43359375,0
95.703125,45.8984375,7.32421875,53.7109375,0
84.47265625,53.7109375,27.34375,57.6171875,0
69.82421875,44.921875,28.3203125,49.8046875,0
82.03125,46.38671875,1.953125,41.015625,0
